title,org,desc
Volunteer as a Medical Intern in Africa!,MARAFIKI AFRICA INC,Our pre-health program is specially catered to students preparing for medical school and other health professions. During the course of...
Marketing Assistant,A Free Bird,"A Free Bird is a 501(C)(3)non-profit organization based in New York City. Our focus is to provide children, ages 4-18 who are patients or..."
Marketing Coordinator,A Free Bird,"A Free Bird is a 501(C)(3)non-profit organization based in New York City. Our focus is to provide children, ages 6-18 who are patients or..."
Public Relations Coordinator,A Free Bird,"A Free Bird is a 501(C)(3)non-profit organization based in New York City. Our focus is to provide children, ages 4-18 who are patients or..."
Walk to Cure Arthritis NYC 2020,"Arthritis Foundation, Inc.","Whether you do it for yourself, a loved one or just because you care, Walk to Cure Arthritis is the place to be. Together, we join forces..."
Rest Stop Volunteers Needed at Climb to the Top NYC!,National MS Society - New York City,The National MS Society is looking for volunteers to cheer on participants at Climb to the Top NYC! Climb to the Top NYC 2019 will be...
Volunteers Needed for Photo Booth Support at Climb to the Top NYC!,National MS Society - New York City,The National MS Society is looking for volunteers to cheer on participants at Climb to the Top NYC! Climb to the Top NYC 2019 will be...
Food & Beverage Volunteers Needed at Climb to the Top NYC!,National MS Society - New York City,The National MS Society is looking for volunteers to cheer on participants at Climb to the Top NYC! Climb to the Top NYC 2019 will be...
Bag Check Support Volunteers Needed at Climb to the Top NYC!,National MS Society - New York City,The National MS Society is looking for volunteers to cheer on participants at Climb to the Top NYC! Climb to the Top NYC 2019 will be...
Event Information Volunteers Needed at Climb to the Top NYC!,National MS Society - New York City,The National MS Society is looking for volunteers to cheer on participants at Climb to the Top NYC! Climb to the Top NYC 2019 will be...
Volunteer Graphic Designer,A Free Bird,"A Free Bird is a 501(C)(3) non-profit organization based in New York City. Our focus is to provide children, ages 6-18 who are patients..."
Human Resources Volunteer Appreciation Coordinator,A Free Bird,"A Free Bird is a 501(C)(3)non-profit organization based in New York City. Our focus is to provide children, ages 6-18 who are patients or..."
"Start a Mini-THON - Bring a fun, interactive leadership program to your school!",Four Diamonds,Four Diamonds’ Mini-THON is a K-12 opportunity where students are empowered to become leaders in the fight against childhood cancer...
Volunteer LPNs and RNs Needed for Pro-Life BK and BX Clinics,"Expectant Mother Care, a project of The...",This is an unique and exciting >volunteer intern< position for English speaking and bi-lingual English/Spanish speaking pro-life...
EMT,HOBOKEN VOLUNTEER AMBULANCE CORP,"The EMT provides emergency care of the sick, injured, infirm, aged and the transportation to hospitals or other medical care facilities...."
Major gift consultant,AUTOIMMUNE REGISTRY INC,Seeking an individual with experience finding major donors for a charity who can advise us on strategy. Ideal candidate will know what we...
Energetic Volunteers Wanted for Camp One Step!,Camp One Step,Thank you for considering to volunteer your time and talent to help kids that have been diagnosed with Cancer and their families. We are...
Want to Volunteer in NYC? We Can Help You Find the Perfect Volunteer Job!,Volunteer Referral Center,"For over 30 years, the Volunteer Referral Center has helped thousands of New Yorkers find great volunteer opportunities. Through..."
Want to Volunteer in NYC? We Can Help You.,Volunteer Referral Center,"For over 30 years, the Volunteer Referral Center has helped thousands of New Yorkers find great volunteer opportunities. Through..."
Volunteer Intern in Community Health Promotion,DOHMH,"The CHPU is currently seeking volunteer interns who are pursuing a degree an undergraduate or graduate degree in Public Health, Community..."
Looking for the Perfect Volunteer Opportunity in NYC?,Volunteer Referral Center,"FFor over 30 years, the Volunteer Referral Center has helped thousands of New Yorkers find great volunteer opportunities. Through..."
Spanish-Speaking Clinic Volunteer,YAI-Network,YAI is seeking a fluent Spanish-speaking volunteer to help fill out intakes and translate documents in the clinic. Interested? Email...
Rehabilitation Volunteer,YAI-Network,This volunteer position is to support YAI's rehabilitation team in scanning occupational and physical therapy documents and to assist in...
Community Health Advocates Helpline Volunteer,Community Service Society,Help New Yorkers understand their health insurance and access the health care they need. Our volunteers assist New Yorkers whether on...
Senior Board Members,BROOKLYN QUEENS LONG ISLAND AREA HEALTH...,Brooklyn-Queens-Long Island Area Health Education Center (BQLI-AHEC) is looking for volunteers to give back to communities in Health...
Volunteer to Help People with Mental Illness,Changing The Present,Intern or Volunteer with ChangingThePresent.org to Support People Diagnosed with Mental Illness and Make a Difference in Their Lives! Use...
Volunteer Focus on HIV and AIDS Issue,Changing The Present,"Intern or Volunteer with ChangingThePresent.org to Prevent and to Relieve the Suffering of Those with HIV and AIDS Use your skills,..."
Intern or Volunteer with ChangingThePresent.org to Fight Cancer and Make a Difference!,Changing The Present,"Intern or Volunteer with ChangingThePresent.org to Fight Cancer and Make a Difference! Use your skills, experience, knowledge, creativity..."
Motivated and Detail-Oriented? Administrative Volunteer Needed,Chemo Comfort,"The Office Leader is responsible for completing necessary administrative tasks, including processing of donations and gift kit orders...."
Assistant Volunteer Coordinator,Chemo Comfort,Chemo Comfort is an all-volunteer organization that produces and distributes kits of products to cancer patients undergoing chemotherapy....
Social Media Support Needed!,Chemo Comfort,Chemo Comfort is looking for an internet savvy individual to help manage our social media accounts. The Social Media Coordinator will...
Interested in Promoting Great Upcoming Events? Join our Public Relations Committee,Chemo Comfort,"Help Chemo Comfort promote our annual events such as the raffle, ""Cocktails for Comfort"", and ""Confections for..."
New York Advisory Board,The Trust for Public Land,"We are recruiting new members for our Advisory Board of civic, business, community, and philanthropic leaders. The advisory board..."
Helpline Volunteer/Intern,National Eating Disorders Association,Supervisor: Helpline Manager Position Summary: Information and Referral Helpline volunteers will offer information and treatment options...
Undergrad Volunteer,Afghanistan International Foundation for the...,AIFB is looking for committed undegraduate students to volunteer with our organization. The goal of our organization is to help the blind...
Fall Fundraising Internship,SAMUEL WAXMAN CANCER RESEARCH FOUNDATION,The Samuel Waxman Cancer Research Foundation seeks a high-energy intern with strong interpersonal and communication skills to support its...
Fall Fundraising Internship,SAMUEL WAXMAN CANCER RESEARCH FOUNDATION,The Samuel Waxman Cancer Research Foundation seeks a high-energy intern with strong interpersonal and communication skills to support its...
Web designer for Meditation/ Yoga Studio,Three Jewels Outreach Center Inc.,We need help with custom coding. We use squarespace for our website and Mindbody for class registration. I would like to have custom...
Piano Player for Dementia Program,Lenox Hill Neighborhood House,"Lenox Hill Neighborhood House, widely recognized as one of New York's premiere human services providers, is a 125-year-old settlement..."
Be Part of Someone's Legacy--Become a Hospice Volunteer in Manhattan!,MJHS Hospice and Palliative Care,MJHS Hospice provides a specialized program of care and services for end-of-life patients. MJHS Hospice provides care for pediatric and...
Pardot forms and e-mail workflow volunteer needed,Project Sunshine,"Do you have experience creating forms and email campaigns in Pardot? We are in the process of setting up Pardot for Project Sunshine, and..."
Health and Wellness Projects with New York Cares in Brooklyn,New York Cares,"On New York Cares' Health and Wellness projects, volunteers bring much-needed companionship to long-term hospital residents and..."
Health and Wellness Projects with New York Cares,New York Cares,"On New York Cares' Health and Wellness projects, volunteers bring much-needed companionship to long-term hospital residents and..."
Fronk Desk Volunteers,Hosh Yoga,"Volunteers work up to 6 hours a week doing anything from providing administrative work, prospect research, to washing cups, from watering..."
Grant Writing Interns/Volunteers,Hosh Yoga,Health and wellness as a right of life rather than a luxury. Hosh is here to provide a fair chance to explore healthier living through...
Hebrew to English Document Translation,Project Sunshine,"We were fortunate enough to have a pro-bono analysis of our program work in Israel done, conducted by one of our long time supporters...."
Social Media Marketing Volunteer,Hosh Yoga,"SEO & Social Media Intern SEO volunteer will manage all website optimization, link building and social media audience stewardship in..."
"Yoga, Dance, Music, Theater & More Enrichment Teachers: Change Kids' Lives",Hosh Yoga,"Use your passion, skills and experience to teach enrichment education in an NYC public school. Make a difference in a low income..."
Staff Development Coordinator for Children's program,Hosh Yoga,Hosh Kids is making a difference in making enrichment education a right of life rather than a luxury. A staff development coordinator at...
Creative Director/Photographer/Videographer,Hosh Yoga,Our Mission Enrichment education as a right of life rather than a luxury. Hosh is here to provide a fair chance to explore healthier...
Seeking Licensed Cosmetologists to Provide Dignity & Comfort for Hospice,Visiting Nurse Service of New York Hospice and...,"We are looking for volunteers to expand our Pampering with Distinction program, which provides gentle hair &/or nail care to patients..."
Volunteer Aide - adults 55+ only,Retired & Senior Volunteer Program (RSVP)/CSSNYC,"Want to make a difference? Are you interested in lending a hand at a respected health education, research, and advocacy agency in the..."
Help People with Alzheimer's - adults 55+ only,Retired & Senior Volunteer Program (RSVP)/CSSNYC,Want to make a difference? Do you or someone you know struggle with Alzheimer’s? Or perhaps your heart merely goes out to those who...
Hospital Volunteer - adults 55+ only,Retired & Senior Volunteer Program (RSVP)/CSSNYC,Want to make a difference? Do you like children? Do you want to give those waiting to be seen by their respective doctors an emotional...
Veterans Hospital Volunteer - adults 55+ only,Retired & Senior Volunteer Program (RSVP)/CSSNYC,Want to make a difference? Want to give back to those who’ve already given so much of themselves to our country? Help out in any...
Children's Hospital Volunteer - adults 55+ only,Retired & Senior Volunteer Program (RSVP)/CSSNYC,Want to make a difference? Have an interest in children? Want to provide much-needed support to those who just left acute care facilities...
Hospice Volunteer - adults 55+ only,Retired & Senior Volunteer Program (RSVP)/CSSNYC,Want to make a difference? Help fulfill the promise of Hospice to those grappling with life-limiting illnesses and their families. Be the...
Nutrition Education Trainer - adults 55+ only,Retired & Senior Volunteer Program (RSVP)/CSSNYC,"Want to make a difference? Provide interactive nutrition training geared toward children, teens, adults, and/or seniors. Each week,..."
It's never too late to make a good friend.  Visit a homebound senior today! (adults 55+...,Retired & Senior Volunteer Program (RSVP)/CSSNYC,Want to make a difference? There are a number of seniors isolated in their homes many of whom would like nothing more than a little...
Graphic Designer with E-mail Marketing experience,Project Sunshine,Project Sunshine is seeking a graphic design volunteer to help develop some new e-mail marketing templates and drip campaigns. The...
Visit A Senior,Cobble Hill Health Center,"Volunteers needed to come visit a senior, read a book, play checkers/chess or just chat."
Join the fight against pancreatic cancer today with PanCAN,Pancreatic Cancer Action Network (NY/NJ),Are you interested in making a difference in your local community? Have you been looking for a way to get involved in the fight against...
Event Planning Volunteer - Join the Fight Against Pancreatic Cancer in NYC,Pancreatic Cancer Action Network (NY/NJ),"The Pancreatic Cancer Action Network (PanCAN) is looking for passionate, organized volunteers to lead the planning of our annual 5K..."
Spanish-Speaking Hospice Volunteers - Visiting Nurse Service of NY,Visiting Nurse Service of New York Hospice and...,"Background: Established in 1893, Visiting Nurse Service of New York (VNSNY) is the nation’s largest not-for-profit community-based..."
Hospice Volunteers - Visiting Nurse Service of New York,Visiting Nurse Service of New York Hospice and...,"Background: Established in 1893, Visiting Nurse Service of New York (VNSNY) is the nation’s largest not-for-profit community-based..."
Welcome Ambassador: Hospital Wayfinding Program,NewYork-Presbyterian Brooklyn Methodist Hospital,"First impressions last. As a Welcome Ambassador, you will provide patients with a cheerful welcome and with help navigating their way..."
Reach Out And Read,NewYork-Presbyterian Brooklyn Methodist Hospital,"Turn wait time into fun time. Reach Out and Read (ROAR) is a national program in over 3,200 pediatric healthcare sites where volunteers..."
Assist Nurses,Services for the UnderServed,Services for the UnderServed (S:US) believes every New Yorker has the right to lead a life of purpose. Our residences for individuals...
Make a difference become a Long Term Care Ombudsman,CIDNY- Long Term Care Ombudsman Program,Volunteer Certified Long Term Care Ombudsmen are a vital link between residents of long term care facilities and the government resources...
Marketing & Communications Volunteers Needed,Project Sunshine,Project Sunshine is seeking volunteers with experience in a number of areas of marketing and communications. There are opportunities in a...
Thrift Shop Volunteer,CURE THRIFT INC,"We are looking for individuals enthusiastic about any of the following: anything vintage and collectible, thrifted clothing, contemporary..."
BE PART OF THE ART! Become a Sing for Hope Project Leader,Sing for Hope,"Sing for Hope transforms and uplifts individuals and communities by mobilizing artists in volunteer service, bringing the power of the..."
Become a Hospice Volunteer!,Grace Healthcare Services,"If you have an hour or more per week to give, Grace Healthcare Services welcomes your gifts of time and compassion. Whether you choose to..."
Become a Hospice Volunteer!,Grace Healthcare Services,Grace Healthcare Services is looking for Hospice Volunteers! We welcome your gifts of time and compassion. Whether you choose to work...
Fundraising  Board Chair,With Ribbons We Fight Foundation Inc,The Fundraising Chairperson is responsible for assisting with raising funds for the charity throughout the year. The Fundraising Chairs...
Community Outreach Chair,With Ribbons We Fight Foundation Inc,Tasks involved in position Sits on the executive committee Establish a community outreach effort. Identify opportunities and interest in...
Health Care: Cats/Kittens,"KittyKind, Inc.",Read about KittyKind at www.kittykind.org KittyKind is all-volunteer cat rescue and cat adoption group located in the Petco store on 17th...
Wellness Volunteers,Gay Men's Health Crisis,"Licensed professionals and experienced instructors such as chiropractors, massage therapists, yoga/fitness instructors, reflexologists,..."
Licensed Massage Therapists,Gay Men's Health Crisis,GMHC's Wellness Department is looking for licensed massage therapists to offer their services for our HIV+ clients. We are currently able...
Court Ordered Community Service Brooklyn NY LOCAL or VIRTUAL 501(c)3 Nonprofit Prize...,Ganga Library Inc.,CALL 202-340-6210. HURRY! You may be in almost any profession and occupation . LOCAL or VIRTUAL. Documentable. Ongoing. You will work X...
Newark Court Ordered Community Service VIRTUAL or LOCAL Nonprofit 501c3 Nobel & Prize...,Ganga Library Inc.,"CALL 202-340-6210. Work VIRTUAL or LOCAL based on YOUR background, interests, hobbies. Any profession, occupation. Flexible schedule ...."
Volunteer as a Medical Intern in Africa!,MARAFIKI AFRICA INC,Our pre-health program is specially catered to students preparing for medical school and other health professions. During the course of...
Transporter - Physical therapy or Clinic at The New Jewish Home,"The New Jewish Home, Manhattan Division",Great opportunity for students and adults alike. Volunteers are needed weekdays until 4:00 pm to assist with patient ambulation....
Fight For Air Climb - Newark,American Lung Association in New Jersey,"Volunteer at the Fight For Air Climb for the American Lung Association! We have plenty of areas we need help with. Join us on Saturday,..."
Volunteer LPNs and RNs Needed for Pro-Life BX and BK Clinics,"Expectant Mother Care, a project of The...",This is an unique and exciting >volunteer intern< position for English speaking and bi-lingual English/Spanish speaking pro-life...
Rounding Volunteer,Mount Sinai St. Luke's Hospital,"We place engaging volunteers in an inpatient setting to round on our patients with an eye towards comfort, satisfaction and nonclinical..."
"Hospice Volunteers - Companion, Music, Pet Therapy, Reiki - Rutherford",Ascend Hospice,"If you have an hour or more per week to give, Ascend Hospice welcomes your gifts of time and compassion. Whether you choose to work..."
"Hospice Volunteers - Companion, Music, Pet Therapy, Reiki - Cliffside Park",Ascend Hospice,"If you have an hour or more per week to give, Ascend Hospice welcomes your gifts of time and compassion. Whether you choose to work..."
"Hospice Volunteers - Companion, Music, Pet Therapy, Reiki - Little Ferry",Ascend Hospice,"If you have an hour or more per week to give, Ascend Hospice welcomes your gifts of time and compassion. Whether you choose to work..."
Nutrition Education: Help us make the healthy choice the easy choice!,New York Common Pantry,As a volunteer with our SNAP-Ed Nutrition Education Program you will be a key member of a fast-paced team that develops and executes...
Bring a smile to a sick child,Songs of Love Foundation,The Songs of Love Foundation just rebranded it's corporate presentation. It's called The Songs of Love Experience and it engages...
Volunteer Emergency Medical Technician - Basic (EMT-B),Bensonhurst Volunteer Ambulance Service Inc,"Description of Tasks: Qualifications: Complete the Application for Emergency Medical Services Certification (DOH-65), including..."
Community Outreach Volunteer,Harvest Home Farmer's Market,The Community Outreach Volunteer will be a part of our Community Engagement initiative. The main goal of the initiative is to increase...
Volunteer Community Outreach Instructor,Bensonhurst Volunteer Ambulance Service Inc,"The Volunteer Community Outreach Instructor will teach emergency preparedness, first aid and CPR classes to residents of the Bensonhurst..."
"Hair Stylists, Makeup Artists, Massage Therapists & Wellness Experts",FRIENDS OF NEW YORK CITY NURSE FAMILY...,Friends of NYC Nurse-Family Partnership supports the NFP program in the 5 boroughs of NYC. NFP provides nurse home visiting services to...
CPR INSTRUCTOR FOR NON-CERTIFIED CLASS,FRIENDS OF NEW YORK CITY NURSE FAMILY...,We are in need of a CPR Instructor to teach some of the mothers of Nurse-Family Partnership. NFP sends specially trained nurses to do...
Healing Without Borders,Coney Island Hospital,Patients and families come first. Complement CIH exceptional services by joining assignments that aim to ensure a comforting and healing...
Volunteer Musicians and Guides Needed in Staten Island for Musicians On Call!,Musicians On Call,Musicians On Call provides live and recorded music to the bedsides of patients in hospitals and health care facilities. We are excited to...
Theatre Workshop Assistant at The New Jewish Home,"The New Jewish Home, Manhattan Division",Come join the elders at The New Jewish Home on Thursday mornings for Theatre Workshop. Volunteers will escort elders to & from the...
Help seniors attend Shabbat Services,"The New Jewish Home, Manhattan Division",Help Elders Attend Shabbat Services at The New Jewish Home. The New Jewish Home is seeking volunteers who are avaliable weekly this fall...
Quality Assurance Volunteer,Catholic Charities,"The qualified volunteer would work with the Catholic Charities Behavioral Health team. Responsibilities include: Monitor, review and..."
Cardiac Concierge,Mount Sinai St. Luke's Hospital,The Cardiac Concierge volunteer will assist the department staff by ensuring patient comfort and serve as a customer liaison and point of...
Be Part of Someone's Legacy--Become a Hospice Volunteer in Brooklyn!,MJHS Hospice and Palliative Care,MJHS Hospice provides a specialized program of care and services for end-of-life patients. MJHS Hospice provides care for pediatric and...
Health and Wellness Projects with New York Cares in Queens,New York Cares,"On New York Cares' Health and Wellness projects, volunteers bring much-needed companionship to long-term hospital residents and..."
Health and Wellness Projects with New York Cares in Staten Island,New York Cares,"On New York Cares' Health and Wellness projects, volunteers bring much-needed companionship to long-term hospital residents and..."
GREETER PROGRAM,THE BROOKDALE UNIVERSITY HOSPITAL AND MEDICAL...,Volunteer Greeters are trained to provide a warm and welcoming atmosphere for patients and visitors at The Brookdale University Hospital...
Music Therapy Volunteers needed in Hudson County,Homeside Hospice,Homeside Hospice is looking for volunteers to provide Music Therapy to our patients in assisted living and in nursing homes in Hudson...
Surgical Advocate Volunteer,THE BROOKDALE UNIVERSITY HOSPITAL AND MEDICAL...,Surgical Advocate Volunteers provide an important link for communication and support to family members of surgical patients to obtain...
RECREATION THERAPY VOLUNTEERS,THE BROOKDALE UNIVERSITY HOSPITAL AND MEDICAL...,Therapeutic Recreation Volunteers are needed to provide assistance in the Schulman and Schachne Institute for Nursing and...
Pharmacy Partners Volunteer Program,THE BROOKDALE UNIVERSITY HOSPITAL AND MEDICAL...,Volunteers provide health literacy assistance and education to our outpatient population in an effort to teach basic health literacy...
VOLUNTEER OPPORTUNTITIES,THE BROOKDALE UNIVERSITY HOSPITAL AND MEDICAL...,"Several volunteer opportunities exist in the hospital and/or nursing home. These include: Clerical, Surgical Advocate, Emergency Room,..."
EMERGENCY DEPARTMENT CARING LINKS PROGRAM,THE BROOKDALE UNIVERSITY HOSPITAL AND MEDICAL...,"The purpose of this volunteer program is provide assistance to patients being treated in the Emergency Department, their family..."
Seeking Parents and Teens for Adolescent Well-Being Study,TEACHERS COLLEGE COLUMBIA UNIVERSITY,"Researchers at Teachers College, Columbia University are seeking adolescents and young adults (ages 15-19 years) to participate in a..."
Exercise at The New Jewish Home,"The New Jewish Home, Manhattan Division",Come join the elders at The New Jewish Home to assist with some weekly exercise programs. Volunteers will escort elders to & from the...
Volunteen - Youth Volunteer at The New Jewish Home,"The New Jewish Home, Manhattan Division","The New Jewish Home is seeking youth volunteers (13-17) who are available after school, weekends, holidays, and school breaks. As a youth..."
Help elders attend recreation activities - Transport Assistant,"The New Jewish Home, Manhattan Division",Work under the direction of the staff and with other volunteers to assist in transporting residents in wheelchairs to and from their...
Music Programs at The New Jewish Home,"The New Jewish Home, Manhattan Division",The New Jewish Home is seeking volunteers who are available weekly on Monday & Tuesday Afternoons in our auditorium as well as...
"Volunteer with a Therapeutic Horsemanship Program in Forest Hills, Queens",GallopNYC,"GallopNYC uses therapeutic horsemanship to help riders in NYC with disabilities walk, talk and learn,inspiring them to live their lives..."
Alternatives to Violence Project Workshop Facilitator,ALTERNATIVES TO VIOLENCE PROJECT INC,"Lead three day, life changing experiential workshops in New York State prisons, schools and communities through exercises in affirmation,..."
Pharmacy Assistant at The New Jewish Home,"The New Jewish Home, Manhattan Division","The New Jewish Home, Manhattan is currently accepting applications to begin late summer or fall (on or after Aug 19th) to assist in our..."
Internship/Video and Curriculum Design/Structural Biology Lab/Upper Manhattan/Research,The City Tutors,The City Tutors (thecitytutors.com) seeks volunteers interested in working in video and curriculum design to support the Structural...
Office Assistant at The New Jewish home,"The New Jewish Home, Manhattan Division","Volunteers are needed weekdays to assist in a number of offices within our facility. Duties include filing, answering phones, xeroxing,..."
Recreation Assistant at The New Jewish Home,"The New Jewish Home, Manhattan Division","The New Jewish Home is seeking volunteers are needed weekdays, weekends, and some evenings to assist our Therapeutic Recreation staff in..."
Yoga Instructor & Baby Massage Teacher for Young Mothers,FRIENDS OF NEW YORK CITY NURSE FAMILY...,We need a Baby Massage Teacher and a Yoga Instructor to spend a couple of hours with our wonderful young mothers. We're the Friends of...
Volunteer Emergency Medical Technician (New York State EMT),CENTRAL PARK MEDICAL UNIT INC,Our incredible team of compassionate volunteers join us from a variety of professional backgrounds and disciplines including: emergency...
Hospice Volunteers Needed!,Grace Healthcare Services,Grace Healthcare Services is looking for Hospice Volunteers! We welcome your gifts of time and compassion. Whether you choose to work...
Become a Hospice Volunteer!,Grace Healthcare Services,Grace Healthcare Services is looking for Hospice Volunteers! We welcome your gifts of time and compassion. Whether you choose to work...
Therapy Gym Assistant,Children's Specialized Hospital,Assist therapists with variety of non-therapeutic duties. Acts as an opportunity for volunteers to observe actual therapy treatment...
Flushing Court Ordered Community Service VIRTUAL or LOCAL Nonprofit 501c3 Nobel & Prize...,Ganga Library Inc.,"CALL 202-340-6210. Work VIRTUAL or LOCAL based on YOUR background, interests, hobbies. Any profession, occupation. Flexible schedule ...."
Court Ordered Community Service Staten Island VIRTUAL or LOCAL Nonprofit 501c3 org...,Ganga Library Inc.,CALL 202-340-6210. HURRY! You may be in almost any profession and occupation . LOCAL or VIRTUAL. CALL 202-340-6210. HURRY! You may be in...
"Court Order Community Service Hackensack VIRTUAL or LOCAL Nonprofit 501c3 Nobel, Prize...",Ganga Library Inc.,"CALL 202-340-6210. HURRY! Work VIRTUAL or LOCAL. Work based on YOUR background, hobbies. Any profession, occupation. Flexible schedule ...."
Volunteer as a Medical Intern in Africa!,MARAFIKI AFRICA INC,Our pre-health program is specially catered to students preparing for medical school and other health professions. During the course of...
2020 5K Run For Warmth,SPREAD THE PURPLE,5K VOLUNTEER OPPORTUNITIES : www.5kRunForWarmth.com See below for volunteer descriptions and times. When you're ready with your volunteer...
"Start a Mini-THON - Bring a fun, interactive leadership program to your school!",Four Diamonds,Four Diamonds’ Mini-THON is a K-12 opportunity where students are empowered to become leaders in the fight against childhood cancer...
Community Pet Therapy Volunteer,Hospice Care Network,Do you have a Certified Pet Therapy Dog? Are you interested in bringing smiles to patients and families? We could use your help! Hospice...
Community Patient Support Volunteer,Hospice Care Network,"Hospice Care Network seeks compassionate individuals to provide companionship, respite, run errands, and provide support to people living..."
Give a haircut...become a Hospice Volunteer!,Hospice Care Network,You can make a difference! Come join our team and provide haircuts for people living with an advanced illness within your Queens...
Help Feed New York Edge Families this Holiday!,New York Edge,Students and families with gathered P.S.121X for a healthy meal catered by Whole Foods to celebrate the holiday season. Families and...
Share Your Pet's Love - Seeking Certified Pet Therapy Volunteers for Hospice!,Hospice Compassus,Life Choice Hospice is seeking Pet Therapy Volunteers to visit our hospice patients throughout Northern NJ. Providing our patients with...
