title,org,desc
Writing Tutor/Adult Learners/Wall Street area,The City Tutors,The City Tutors (CT) is looking for tutors to provide in-class academic support in math for the Division of Continuing Education at...
GED Instructor/Adult Literacy Program,Exponents,"Exponents, Inc. a non-profit organization, seeks energetic and committed individual(s), to work with participants in an Adult literacy..."
New York NY Court Order Community Service LOCAL or VIRTUAL 501c3 Nonprofit Nobel &...,Ganga Library Inc.,"CALL 202-340-6210. Work VIRTUAL or LOCAL based on YOUR background, interests, hobbies. Any profession, occupation. Flexible schedule ...."
Fun Walk/Run Dec. 1 with kids for Fresh Food,Seeds in the Middle,Take a few hours after Thanksgiving and run or walk with us for a Turkey Trot - Brooklyn Marathon - for fresh food. This is a fun...
Big Brothers Needed !,Bigs & Littles NYC Mentoring,Hundreds of families seek mentoring services through Bigs & Littles NYC Mentoring each year - we can’t serve them without...
Change a Life.  Change Your Life.  Become a Mentor!,Bigs & Littles NYC Mentoring,Hundreds of families seek mentoring services through Bigs & Littles NYC Mentoring each year - we can’t serve them without...
KSK Coordinator,A Free Bird,This opportunity is for someone who is diligent with the computer and a fantastic researcher. As the KSK Manager (Kids Supporting Kids)...
Change a Life.  Change Your Life.  Become a Mentor!,Bigs & Littles NYC Mentoring,Hundreds of families seek mentoring services through Bigs & Littles NYC Mentoring each year - we can’t serve them without...
Volunteer at the Holiday Show and Gingerbread House Night at PS 81 with Change For Kids,Change for Kids,Want to make a difference this holiday season? Volunteer at PS 81's Holiday Show/ Family Gingerbread Making Night. Volunteers will help...
"NYC - Instagram Digital Marketing Executive Volunteer, Medicinal Foods,  CrowdDoing",M4A FOUNDATION - CROWDDOING,"Medicinal Foods for Stress, Sleep and Anxiety is recruiting NYC Instagram Digital Marketing Executive Volunteer, Medicinal Foods,..."
"NYC - Pinterest Digital Marketing Executive Volunteer, Medicinal Foods,  CrowdDoing",M4A FOUNDATION - CROWDDOING,"Medicinal Foods for Stress, Sleep and Anxiety is recruiting NYC Pinterest Digital Marketing Executive Volunteer, Medicinal Foods,..."
"NYC - Twitter Digital Marketing Executive Volunteer, Medicinal Foods,  CrowdDoing",M4A FOUNDATION - CROWDDOING,"Medicinal Foods for Stress, Sleep and Anxiety is recruiting NYC Twitter Digital Marketing Executive Volunteer, Medicinal Foods,..."
"Facebook Digital Marketing Executive Volunteer, Medicinal Foods,  CrowdDoing",M4A FOUNDATION - CROWDDOING,"Medicinal Foods for Stress, Sleep and Anxiety is recruiting NYC Facebook Digital Marketing Executive Volunteer, Medicinal Foods,..."
"NYC Senior Nutritionist Volunteer- Medicinal Foods & herbs for stress, sleep and...",M4A FOUNDATION - CROWDDOING,"Medicinal Foods for Stress, Sleep and Anxiety is recruiting virtual volunteer senior nutritionists. This role is for Senior Nutritionist..."
Change a Life.  Change Your Life.  Spanish Speaking Mentors Needed!,Bigs & Littles NYC Mentoring,Hundreds of families seek mentoring services through Bigs & Littles NYC Mentoring each year - we can’t serve them without...
Change a Life.  Change Your Life.  Mentors Needed in South Bronx!,Bigs & Littles NYC Mentoring,Hundreds of families seek mentoring services through Bigs & Littles NYC Mentoring each year - we can’t serve them without...
"Change a Life.  Change Your Life.  Mentors Needed in Flushing, Queens!",Bigs & Littles NYC Mentoring,Hundreds of families seek mentoring services through Bigs & Littles NYC Mentoring each year - we can’t serve them without...
Change a Life.  Change Your Life.  Mentors Needed in Brooklyn!,Bigs & Littles NYC Mentoring,Hundreds of families seek mentoring services through Bigs & Littles NYC Mentoring each year - we can’t serve them without...
Event Assistant,Fiver Children's Foundation,"Volunteers will be helping us carry out an afternoon of fun, food and games for our participants and their families to celebrate the..."
Volunteer to Tutor a child - Become a reading partner (Manhattan),Reading Partners,Become a reading partner this Fall - make a lifelong impact on a child Reading Partners is an education nonprofit that mobilizes...
Volunteer to Tutor a child - Become a reading partner  (Brooklyn),Reading Partners,Become a reading partner this Fall - make a lifelong impact on a child Reading Partners is an education nonprofit that mobilizes...
Homework Helper,"Chelsea 3 ""I Have a Dream"" Foundation","Homework Helpers will work with first, second, or third-grade ""Dreamers"" to complete their reading, writing and mathematics..."
Volunteer as a Business Intern in Africa!,MARAFIKI AFRICA INC,Our business internship program provides a unique opportunity for volunteers to economically empower small business owners in east Africa...
"Volunteer in Africa! (Business, Medical, General Service)",MARAFIKI AFRICA INC,"www.marafikiafrica.org (Please note: This program offering is in Tanzania) Marafiki Africa offers three different programs: Business,..."
UNI: University Liaison @ Stevens,JerseySTEM,"JerseySTEM recruits College students to coach/teach STEM classes to underserved kids in New Jersey. For that, we mobilize: - Volunteer..."
Administration Assistant Volunteer,A Free Bird,"A Free Bird is a 501(C)(3) non-profit organization based in New York City. Our focus is to provide children, ages 4-18 who are patients..."
Get Excited Volunteer Coordinator,A Free Bird,"A Free Bird is a 501(C)(3)non-profit organization based in New York City. Our focus is to provide children, ages 6-18 who are patients or..."
Grants Coordinator,A Free Bird,"A Free Bird is a 501(C)(3) non-profit organization based in New York City. Our focus is to provide children, ages 4-18 who are patients..."
Seeking Spanish Speaking Volunteers to Support Student and Family Engagement!,GO Project,GO Project: Who We Are and What We Do The GO Project shapes the futures of low-income New York City public school children by providing...
Help a Middle School student Love to Learn on Saturdays!,GO Project,GO Project: Who We Are and What We Do The GO Project shapes the futures of low-income New York City public school children by providing...
Tutor! Help kids achieve in central BK - Be the change!,Seeds in the Middle,Is equal rights to a quality education important to you? WE NEED TUTORS RIGHT NOW to start supporting underserved children so they can...
Volunteer for the New York Public Library Dance Division 75th Anniversary Performance...,ONE BRICK,PLEASE NOTE: WE NEED YOU TO RSVP ON OUR SITE HERE AS WELL: https://onebrick.org/node/2379328 One Brick creates a community of volunteers...
Albanian Speaking Program Assistant,Institute for Immigrant Concerns,The Institute for Immigrant Concerns is looking for an office administrator/ program assistant with an interest in immigrant affairs and...
ESOL Teachers for Adult Immigrants,Institute for Immigrant Concerns,"Institute for Immigrant Concerns, a not-for-profit providing ESOL classes for adult immigrants and refugees, started in 1997, is looking..."
Russian Speaking Program Assistant,Institute for Immigrant Concerns,About the Institute The Institute for Immigrant Concerns (http://http://instituteforimmigrantconcerns.com/) is committed to equipping...
Join a NYC Board of Directors - BoardAssist has 100s of New York board member openings,BoardAssist,Interested in serving as a high impact agent of change on a New York City nonprofit board? Contact BoardAssist. BoardAssist is the...
Join A NYC Nonprofit Board - BoardAssist has 100's of openings in all nonprofit...,BoardAssist,Interested in serving as a high impact agent of change on a New York City nonprofit board? Contact BoardAssist. BoardAssist is the...
Mentor/Coach for It's About Us Program,"Unlocking Futures, Inc.","""It’s About Us"" is a coaching program for middle school students and their parents designed to build stronger..."
Mentor Homeless and At-Risk Children,The Actors Theatre Workshop,Join our award-winning theatre and community center this fall to serve as a mentor for homeless and at-risk children in The Builders of...
Finance and Accounting Professionals for Theater that serves Homeless Children,The Actors Theatre Workshop,This dynamic community based theater needs the support of Financial professionals familiar with QuickBooks. Experience in budgeting and...
NYU: Calling all college students who are passionate about education & mentorship!,Let's Get Ready,A Let’s Get Ready Access Coach is a volunteer position for current undergraduate college students or recent graduates interested in...
Social Media Specialist,Institute for Immigrant Concerns,Are you passionate about social media? The Institute is seeking a Social Media specialist. Duties and responsibilities: -create posts for...
Graphic design Professionals for Theater that serves Homeless Children,The Actors Theatre Workshop,Join this award-winning theatre and community center that writes and develops new plays and serves homeless children. Full service design...
NYC Special Events Intern,"Jumpstart For Young Children, Inc",Jumpstart is a national early education organization that recruits and trains college students to work with preschool children in...
Environmental Education Intern or Volunteer - Spring 2020,Gowanus Canal Conservancy,Description Gowanus Canal Conservancy is seeking 3 - 5 Environmental Education Interns or Volunteers to assist with our Urban Ecology...
Want to Volunteer in NYC? We Can Help You Find the Perfect Volunteer Job!,Volunteer Referral Center,"For over 30 years, the Volunteer Referral Center has helped thousands of New Yorkers find great volunteer opportunities. Through..."
Want to Volunteer in NYC? We Can Help You.,Volunteer Referral Center,"For over 30 years, the Volunteer Referral Center has helped thousands of New Yorkers find great volunteer opportunities. Through..."
JASA is looking for Motivated Volunteers at Program Sites throughout New York City!,JASA,JASA has volunteer opportunities available at sites throughout New York City. Please contact Blaise McNair for more information at...
Latinas On the Verge of Excellence - Internship Position,Latinas On the Verge of Excellence - L.O.V.E....,The Latinas On the Verge of Excellence - L.O.V.E. Mentoring Program supports and empowers young Latinas to strive both in school and life...
Volunteer Literacy Tutors Needed for Winter 2020,READ718,"READ 718 is looking for volunteer literacy tutors for our Winter Cycle (January 6th - March 19th, 2020). Volunteers must attend an..."
Volunteer Literacy Tutors Needed for Winter 2020,READ718,"READ 718 is looking for volunteer literacy tutors for our Winter Cycle (January 6th - March 19th, 2020). Volunteers must attend an..."
Mentor/Coach,"Unlocking Futures, Inc.","""It’s About Us"" is a coaching program for middle school students, and their parents designed to build stronger..."
Change a Child's Life Forever by Joining a Prestigious Program,27-1409079,Do you think you have what it takes to be a BPP Ambassador? Do you know a hero in your community who would be a perfect fit? We are...
Human Resource (HR) Volunteer/Internship Opportunity,Changing The Present,Human Resource (HR) Volunteer/Internship Opportunity Join Changing The Present to Get Experience and Make a Difference! An Amazon.com of...
The Communication Exchange Program,Fordham University,"Are you outgoing, friendly and interested in meeting people from different cultures? Are you looking to spruce up your resume with..."
Reading Bridge,Jewish Family Service of MetroWest,Bridge the gap between seniors and children through the love of books. RSVP and AngelaCARES are seeking volunteers age 55+ to read once a...
Intern with Free The Textbooks to Gain Experience and Lower the Cost of Textbooks For...,Changing The Present,Intern with Free The Textbooks to Gain Experience and Lower the Cost of Textbooks For Millions of Students! Join Us * Help us build the...
Use your professional skills to help entrepreneurs in your area succeed!,Business Mentor NY,"Make a difference, foster innovation, and grow professionally in the process by becoming a Business Mentor. Be a part of the small..."
Intern or Volunteer to Support Education and Make a Difference in Students' Lives!,Changing The Present,"Intern or Volunteer with ChangingThePresent.org to Support Education and Make a Difference in Students’ Lives! Use your skills,..."
Tutor,Gowanus In Unity Tutoring,Gowanus In Unity Tutoring's goal is to give students individualized help with their schoolwork using volunteer tutors from the community....
Tax Letters Volunteer,Maya's Hope,We are looking for an extraordinary volunteer who is efficient at Word and google docs! You must have computer experience and ideally...
Education Services Volunteer,Afghanistan International Foundation for the...,"The Afghanistan International Foundation For The Blind (AIFB) formally known as ""Afghanistan Blind Women and Children Foundation..."
Fall/In-Class/Math& Writing Tutors/Adults/Park Slope/NYU Langone/2-3 hrs weekly/M-Th...,The City Tutors,The City Tutors (CT) is looking for tutors to provide in-class academic support in writing and math for NYU Langones Family Health Center...
"Fall/Afternoon/Middle School/East Village/1-2 hours a week/5-6pm/Mon, Tues, Thurs",The City Tutors,"The City Tutors (CT) is looking for tutors to provide one on one and small group academic support in Math, English Language Arts,..."
Evening In-class Writing Tutor needed for LaGuardia Community College HSE Program,The City Tutors,The City Tutors (CT) is looking for tutors to provide in-class academic support in reading and writing for the Division of Continuing...
Host A Job Shadow Workshop at your office: Weeknights or Saturdays!,The Fresh Air Fund,Invite a group of middle school students from the Fresh Air Fund's Career Awareness Program to visit you and your colleagues at your...
Guild For the Blind: Education Clerical Support,Catholic Charities of the Archdiocese of New York,Are you an organized person with a love for education? Do you enjoy working with the Blind Community? Then we need you! Our instructors...
Board of Directors,The Time In Children's Arts Initiative,"Time In seeks resourceful, mission-driven, forward thinking leaders, with a passion for the arts and equality to bring their expertise to..."
New York Advisory Board,The Trust for Public Land,"We are recruiting new members for our Advisory Board of civic, business, community, and philanthropic leaders. The advisory board..."
"Help a Child Love to Learn on Saturdays! (Park Slope, Brooklyn)",GO Project,"GO School Tutoring: How YOU Can Help During the GO School Saturday program, a professional teacher models a lesson, activity, or project..."
"Help a Child Love to Learn on Saturdays! (Chelsea, West Village, Union Square, East...",GO Project,"GO School Tutoring: How YOU Can Help During the GO School Saturday program, a professional teacher models a lesson, activity, or project..."
Saturday Biology Classroom Tutor for College Now,The City Tutors,The City Tutors (CT) is working with College Now to support students in their Saturday Human Biology course for the Spring 2019 semester....
Math Tutors Needed to Support Children (5-9 years old),The City Tutors,The City Tutors (CT) is looking for tutors to provide academic support in math for the children at the New Destiny Housing project this...
High School Level Math tutor/Saturdays/Williamsburg Location,The City Tutors,The City Tutors (CT) is looking for volunteer math tutors to provide academic support to adult education program at the Bedford...
Volunteer Lawyer,A Free Bird,"A Free Bird is a 501(C)(3)non-profit organization based in New York City. Our focus is to provide children, ages 4-18 who are patients or..."
In-class Writing Tutor needed for LaGuardia Community College HSE Program,The City Tutors,The City Tutors (CT) is looking for tutors to provide in-class academic support in reading and writing for the Division of Continuing...
Help Lantern Residents with Financial Planning,Lantern Community Services,Lantern Community Services provides innovative services to help New Yorkers who are formerly homeless or have recently aged out of foster...
Seeking Muralist to beautify NYC Public Schools with Change For Kids,Change for Kids,"Change For Kids seeks a muralist to help beautify our partner schools! All children deserve to learn in a beautiful, stimulating..."
Mentoring & Tutoring Opportunity,Youth Potential Academy,Are you looking to be apart of an organization that passionately cares in making a difference within the youth community? Youth Potential...
Undergrad Volunteer,Afghanistan International Foundation for the...,AIFB is looking for committed undegraduate students to volunteer with our organization. The goal of our organization is to help the blind...
Young Men Initiative Volunteer Position at Farragut Community Center,Brooklyn Community Services,Mentors meet with students and engage in discussions and activities which would be conducive to the young person's development. We expect...
Volunteer as a Special Ed. Instructor & Mentor for special needs kids,Learning Strategies Prep LSP Inc.,"Volunteer at LSP as an Special Ed. Instructor & Mentor! Volunteers get to teach a class and play soccer with kids. Program is small,..."
Grant Proposal Writer,IMAGE IMPACT INTERNATIONAL,"Responsible for preparing, submitting, and managing grant proposals to foundation and corporate sources. Possess broad knowledge of..."
Volunteer at DonorsChoose.org!,DonorsChoose.org,"Our volunteers create a memorable experience for our donors by executing what we call the ""special sauce"" of our Thank‑You..."
Tutor/Mentor Lantern Residents!,Lantern Community Services,Lantern Community Services is a non profit homeless services organization that champions the independence and well-being of New Yorkers...
Volunteer Experienced English Teachers,Centro NYC,"CentroNYC, a non-profit organization serving the immigrant community in New York City, seeks an experienced volunteer English teacher for..."
Post Production Volunteer,A Free Bird,"A Free Bird, a 100% volunteer-based 501(c)(3) non-profit arts education organization, that strives to empower children with cancer by..."
Adult Literacy or ESOL tutor,"IMANI HOUSE, INC.",TEACH SOMEONE TO READ OR SPEAK ENGLISH. Seeking tutors for adult learners at the Imani House Adult Literacy Program. If you have two...
ESL and/or literacy,"IMANI HOUSE, INC.",Volunteers will tutor adults for two hours once a week.
Are you willing to make a difference as a Program Coordinator Aide?,"IMANI HOUSE, INC.","Our tutoring program for adult learners provides free sessions in the areas of: basic literacy, ESL, GED and Pre-GED. It is a fast..."
Do you love math?  Become a MATH TUTOR,"IMANI HOUSE, INC.",Imani House Adult Literacy Program is in need of Math Tutors. We seek tutors who enjoy math and sharing that enjoyment with others....
"ARE YOU A GREAT ORGANIZER, CREATIVE WITH ADMINISTRATIVE SKILLS?","IMANI HOUSE, INC.",The Imani House Adult Literacy Program needs YOUR help with administrative support. Our tutoring program for adult learners provides free...
HR Professional to Volunteer with Teens,Working In Support of Education,We are seeking a professional in Human Resources to share their expertise with 9th grade high school students and teach a seminar on...
"Volunteer Writers, Editors and Kid Reporter Mentors",IndyKids,"Become a Reporter or Writer for IndyKids! IndyKids is looking for volunteers in all areas of work: writing, reporting, illustrations,..."
Children's Scholarship Fund Seeking Young Leaders Board Members,Children's Scholarship Fund,The Children’s Scholarship Fund (CSF) is looking for dedicated and enthusiastic young professionals who are passionate about our...
Administrative Assistance,Theater for the New City,We are currently looking for Volunteer Office Assistants to work in the afternoon and/or the evening. Volunteer Office Assistants serve...
"In-Class/Writing Tutor/Long Island City/Queens Library/2-3 hours a week, Thursday 12-2PM",The City Tutors,The City Tutors (CT) is looking for tutors to provide in-class academic support in writing and literacy for Queen Library's High School...
"In-Class/Math Tutor/Long Island City/Queens Library/2-3 hours a week, Tuesday 12-2PM",The City Tutors,The City Tutors (CT) is looking for tutors to provide in-class academic support in math for Queen Library's High School Equivalency...
Administrative and General Office Assistant,Hartley House,"Volunteers are needed to help with general administrative and office work while our evening programs are in session, which is generally..."
Marketing / Graphic Designer/Digital Marketing,Hartley House,"We are looking for someone with marketing, digital marketing and graphic designing experience to assist our marketing coordinator in the..."
Russian Language Teacher,Hartley House,"Volunteers are needed to teach Beginner Russian on Monday evenings, as well as to assist with Russian-speaking ESOL students at other..."
Spanish language teacher,Hartley House,"Volunteers are needed to teach Spanish on either Monday or Thursday evenings. On these days, our Spanish classes run in two 90-minute..."
English/ESOL Teacher,Hartley House,"Volunteers are needed to teach English while our evening programs are in session (6-9pm Monday to Thursday). During these hours, classes..."
Teacher for Adult High School Equivalency Program,Hartley House,"Volunteer teachers are needed for our TASC (formerly ""GED"") classes. These classes meet on Tuesdays and Thursdays (other time..."
Tax Preparation Volunteers,Urban Upbound,"Tax Preparation Volunteers , Urban Upbound, formerly known as ERDA. Urban Upbound provides residents of public housing neighborhoods and..."
Music Teachers for Underprivileged Children,MUSICLINK FOUNDATION,"MusicLink is in need of music teachers in New Jersey. With MusicLink, students (children under 18 years old) who show an interest in..."
Help a Child Love to Learn on Saturdays in Park Slope!,GO Project,GO Project: Who We Are and What We Do The GO Project shapes the futures of low-income New York City public school children by providing...
Help a Child Love to Learn on Saturdays in Manhattan!,GO Project,GO Project: Who We Are and What We Do The GO Project shapes the futures of low-income New York City public school children by providing...
Help a Child Improve their Reading on Saturday Afternoons!,GO Project,GO Project: Who We Are and What We Do The GO Project shapes the futures of low-income New York City public school children by providing...
Admin Assistant,A Free Bird,"A Free Bird is a 501(C)(3) non-profit organization based in New York City. Our focus is to provide children, ages 4-18 who are patients..."
Empower Youth Entrepreneurs. Be a BUILD Mentor!,BUILD,"BUILD is an innovative, college preparatory program. We use entrepreneurship to ignite the potential of youth from under-resourced..."
ESL tutors needed for conversation practice or writing,English Practice Program at The English...,"Afternoon Conversation Groups, October 3rd - November 26th: When: Tuesdays and Thursdays Time: 1:00pm to 2:00pm Afternoon Writing..."
APF United Nations Intern,AMERICAN PAKISTAN FOUNDATION,The APF United Nations Internship Program will introduce interns to the inner workings and policies of the United Nations (UN) and the...
Multimedia Volunteer,A Free Bird,"A Free Bird is a 501(C)(3) non-profit organization based in New York City. Our focus is to provide children, ages 4-18 who are patients..."
Financial Accounting Volunteer,A Free Bird,"A Free Bird is a 501(C)(3) non-profit organization based in New York City. Our focus is to provide children, ages 4-18 who are patients..."
Fundraising Manager,A Free Bird,"A Free Bird is a 501(C)(3)non-profit organization based in New York City. Our focus is to provide children, ages 6-18 who are patients or..."
HR Assistant,A Free Bird,The Human Resource Assistant position at A Free Bird provides support to the HR Director for all HR administrative processes. The role...
Adult Education and Job Readiness Projects with New York Cares in Brooklyn,New York Cares,"Planning for a better future starts by believing that one is possible. On New York Cares' Adult Education projects, volunteers help..."
Children's Education Projects with New York Cares in Brooklyn,New York Cares,Help build a strong foundation for the academic achievement of young New Yorkers. New York Cares' Children's Education projects help New...
Children's Education Projects with New York Cares,New York Cares,Help build a strong foundation for the academic achievement of young New Yorkers. New York Cares' Children's Education projects help New...
English as a Second Language Instructor,Lenox Hill Neighborhood House,"Lenox Hill Neighborhood House, widely recognized as one of New York's premier human services providers, is a 125-year-old settlement..."
Board Member,COMMUNITY-WORD PROJECT INC,Community-Word Project is a New York City based 501(c)(3) arts-in-education organization that inspires children in underserved...
Volunteer in Brooklyn - Help 3rd-5th grade kids prepare for Math and English exams,Apex for Youth,We are looking for volunteers to join our vibrant and fun team at P.S.169 which is one of the largest Elementary Schools in New York. H...
Volunteer Teaching Opportunity in New York (Harlem & Brooklyn),Citizen Schools New York,Help close the opportunity gap and impact the lives of middle school students through our apprenticeship program! Volunteers would teach...
Children's Tutor,A Free Bird,"A Free Bird is a 501(C)(3) non-profit organization based in New York City. Our focus is to provide children, ages 4-18 who are patients..."
3D animator,A Free Bird,A Free Bird is a 501 (c) 3 non profit organization dedicated to inspiring and nourishing children with cancer through the therapeutic...
Marketing Volunteer,A Free Bird,Responsibilities: Assisting the Marketing Coordinator with any Job responsibilities. Contacting potential donors/sponsors to help out the...
PR Volunteer,A Free Bird,"Responsibilities: Assisting the PR Coordinator or Director with any work towards the organization. Creating templates, emails, documents,..."
Child Life Specialist/Child Psychologist,A Free Bird,Job Overview A Free Bird’s mission is to uplift children battling cancer and other chronic illnesses through the therapeutic arts....
Programs Assistant,A Free Bird,"A Free Bird is a 501(C)(3)non-profit organization based in New York City. Our focus is to provide children, ages 6-18 who are patients or..."
Volunteer Middle School MATH Tutors Needed In Brooklyn!!,"Top Honors, Inc.","Top Honors is a non-profit educational organization that provides free math tutoring to NYC 5th, 6th, 7th, and 8th-graders. Tutoring..."
Volunteer Middle School Math Tutors Needed In Lower East Side,"Top Honors, Inc.","Top Honors (TH) is a free math tutoring program serving NYC middle school students (5th, 6th, 7th, and 8th graders) who struggle with..."
Marketing Volunteers,Hosh Yoga,Hosh Kids needs your help! As we make enrichment education for all children possible. We are looking for some enthusiastic volunteers to...
Yoga and Fitness Volunteers,Hosh Yoga,"About Hosh Hosh Yoga and Hosh Kids , are health and wellness non-profit programs based in Brooklyn, New York, committed to making..."
Afterschool Program Student Aide,Hosh Yoga,"About Hosh Hosh Yoga and Hosh Kids , are health and wellness non-profit programs based in Brooklyn, New York, committed to making..."
Board member needed: Lawyer For Kids Non-profit,Hosh Yoga,"Can you assist with independent contracts, school contracts, and 501 c 3 form. We'd love your help! Hosh Kids is a making enrichmen..."
Chess instructor needed!,AHRC NYC,"Here at AHRCNYC, we support individuals within the New York City area who have intellectual and developmental disabilities, we are..."
Docent/Tour Guide - adults 55+ only,Retired & Senior Volunteer Program (RSVP)/CSSNYC,"Want to make a difference? Do you have an unquenchable thirst for knowledge? Do you like learning about new objects, places, or things?..."
Workshop Volunteer - adults 55+ only,Retired & Senior Volunteer Program (RSVP)/CSSNYC,Want to make a difference? Would you like to improve the lives of underserved pre-teens and teens? Do you want to help educate them on...
Usher - adults 55+ only,Retired & Senior Volunteer Program (RSVP)/CSSNYC,Want to make a difference? Are you interested in helping to seat and greet patrons and visitors in support of a renowned Harlem cultural...
Literacy Coach - adults 55+ only,Retired & Senior Volunteer Program (RSVP)/CSSNYC,"Want to make a difference? Do you love to read? Do you like working with children? If you answered yes to both, join this innovative..."
Immigrant Organization Volunteer - adults 55+ only,Retired & Senior Volunteer Program (RSVP)/CSSNYC,Want to make a difference? Would you like to volunteer at an organization that is a chief responder to global humanitarian crises? Would...
Tutor - adults 55+ only,Retired & Senior Volunteer Program (RSVP)/CSSNYC,"Want to make a difference? Do you like working with children? Do you value education? If so, help a child in need succeed. Many of our..."
Teacher's Aide/Classroom Assistant - adults 55+ only,Retired & Senior Volunteer Program (RSVP)/CSSNYC,Want to make a difference? Do you enjoy spending time with children? Do you want to help them to improve their academic performances...
Adult Learning Center Tutor - adults 55+ only,Retired & Senior Volunteer Program (RSVP)/CSSNYC,"Want to make a difference? Want to help fellow adults hone the vital math, reading, writing, science, social studies, and/or other skills..."
Docent (Tour Guide) - adults 55+ only,Retired & Senior Volunteer Program (RSVP)/CSSNYC,"Want to make a difference? Are you interested in leading tours throughout exhibition areas, helping to seat and greet patrons and..."
Literacy Intervention Tutor - adults 55+ only,Retired & Senior Volunteer Program (RSVP)/CSSNYC,Want to make a difference? Interested in helping elementary school children in low-income communities? Want to empower them with strong...
ESL/ESOL Teacher - adults 55+ only,Retired & Senior Volunteer Program (RSVP)/CSSNYC,Want to make a difference? Help immigrants and/or others learn the basics of English and later hone their skills. This opportunity is...
TEACH NY Fundraising Intern,TEACH TOGETHER EDUCATING ALL CHILDREN IN...,"Help TEACH expand our reach and brighten the day of children in NY by helping to run fundraisers and helping with fundraising activities,..."
Mentor a First-Generation College Student,America Needs You,"Only 11% of low-income, first-generation college students are expected to earn bachelor’s degrees. You can help America Needs You..."
Mentor a First-Generation College Student,America Needs You,"Only 11% of low-income, first-generation college students are expected to earn bachelor’s degrees. You can help America Needs You..."
